地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/07/21,18:08:06.1,福島県浜通り,37°05.6′N,140°49.7′E,9 km,3.3,震度２
2011/07/21,05:45:46.6,茨城県北部,36°42.6′N,140°35.6′E,7 km,3.4,震度２
2011/07/21,04:18:14.3,沖縄本島近海,27°13.9′N,128°18.9′E,59 km,5.2,震度４
2011/07/21,01:12:47.0,新潟県中越地方,37°01.6′N,138°41.3′E,8 km,2.9,震度３
2011/07/20,22:09:40.3,宮城県沖,38°28.6′N,142°16.3′E,27 km,4.4,震度２
2011/07/20,21:58:43.7,福島県浜通り,37°07.7′N,140°44.6′E,4 km,3.7,震度２
2011/07/20,20:30:26.9,福島県沖,37°16.8′N,141°28.3′E,45 km,4.1,震度２
2011/07/20,12:29:47.7,福島県浜通り,37°05.0′N,140°46.3′E,9 km,3.0,震度２
2011/07/20,11:00:16.6,茨城県北部,36°48.3′N,140°33.6′E,7 km,4.0,震度２
2011/07/20,10:35:48.2,オホーツク海南部,44°37.1′N,145°22.5′E,19 km,4.0,震度２
2011/07/19,23:09:11.9,秋田県内陸南部,39°33.7′N,140°33.0′E,7 km,3.0,震度２
2011/07/19,21:52:06.8,福島県浜通り,37°07.7′N,140°44.8′E,5 km,2.7,震度２
2011/07/19,10:38:48.4,福島県沖,37°19.5′N,141°45.4′E,31 km,5.4,震度３
2011/07/19,06:00:31.6,福島県沖,37°20.9′N,141°20.7′E,49 km,3.9,震度２
2011/07/19,05:22:42.0,駿河湾,34°40.5′N,138°41.3′E,13 km,4.0,震度３
2011/07/19,03:41:46.2,福島県浜通り,37°05.4′N,140°51.4′E,10 km,3.5,震度２
2011/07/19,03:41:02.7,福島県浜通り,37°05.6′N,140°51.3′E,10 km,3.4,震度３
2011/07/19,03:39:57.8,福島県浜通り,37°05.5′N,140°51.5′E,10 km,3.5,震度２
2011/07/18,17:21:13.5,宮城県沖,38°09.0′N,141°43.9′E,55 km,3.8,震度２
2011/07/17,11:36:21.6,岩手県沖,40°21.3′N,142°05.1′E,51 km,3.8,震度２
2011/07/17,09:55:44.3,福島県浜通り,37°01.8′N,140°39.8′E,12 km,4.2,震度３
2011/07/17,01:41:57.6,茨城県沖,36°33.0′N,140°57.8′E,18 km,3.8,震度２
2011/07/17,01:27:19.7,茨城県沖,36°33.0′N,140°58.1′E,19 km,4.0,震度２
2011/07/16,22:23:03.2,宮城県沖,38°54.9′N,141°56.3′E,52 km,4.0,震度２
2011/07/16,21:29:58.9,長野県南部,35°50.5′N,137°43.7′E,8 km,2.7,震度２
2011/07/16,20:41:18.2,福島県浜通り,37°23.6′N,141°01.7′E,13 km,3.7,震度２
2011/07/16,17:57:49.8,茨城県南部,36°04.3′N,139°52.0′E,46 km,4.1,震度３
2011/07/16,17:56:38.6,茨城県北部,36°27.3′N,140°35.7′E,57 km,3.9,震度２
2011/07/16,16:04:57.6,茨城県沖,36°33.4′N,140°57.6′E,19 km,4.2,震度２
2011/07/16,14:17:40.2,福島県沖,37°04.0′N,141°11.8′E,52 km,4.3,震度３
2011/07/16,11:05:20.9,奄美大島近海,28°17.2′N,129°26.6′E,32 km,3.5,震度２
2011/07/16,06:11:55.4,茨城県北部,36°31.1′N,140°37.4′E,12 km,3.5,震度３
2011/07/15,21:01:10.8,茨城県南部,36°09.8′N,140°05.0′E,66 km,5.4,震度５弱
2011/07/15,17:53:30.1,茨城県沖,36°13.7′N,141°04.8′E,46 km,3.9,震度２
2011/07/15,14:38:15.1,長野県中部,36°11.4′N,137°58.9′E,4 km,2.7,震度２
2011/07/15,12:25:15.1,千葉県東方沖,35°39.3′N,140°41.7′E,48 km,3.6,震度２
2011/07/15,12:21:45.8,福島県沖,37°22.3′N,141°20.3′E,30 km,4.1,震度３
2011/07/15,10:59:11.6,福島県中通り,37°03.6′N,140°33.8′E,3 km,3.3,震度３
2011/07/15,10:31:42.7,京都府南部,34°45.6′N,135°48.4′E,11 km,3.4,震度２
2011/07/15,01:47:12.2,宮城県沖,38°46.5′N,142°01.0′E,55 km,4.0,震度３
2011/07/14,20:42:31.9,宮城県沖,38°42.2′N,142°02.4′E,48 km,3.8,震度２
2011/07/14,18:50:38.1,岐阜県飛騨地方,36°03.2′N,137°33.4′E,9 km,3.0,震度２
2011/07/14,14:48:47.1,宮城県沖,38°07.2′N,141°46.0′E,55 km,3.8,震度２
2011/07/14,13:10:49.4,福島県沖,36°53.7′N,141°31.1′E,29 km,5.4,震度２
2011/07/14,10:34:55.7,宮城県沖,38°26.1′N,141°50.3′E,57 km,4.8,震度３
2011/07/14,04:35:42.9,宮城県沖,38°32.1′N,141°43.0′E,54 km,3.8,震度２
2011/07/14,03:49:57.3,宮城県沖,38°25.3′N,142°10.1′E,32 km,4.2,震度２
2011/07/14,00:44:37.5,茨城県沖,36°25.7′N,141°15.0′E,48 km,4.2,震度２
2011/07/13,16:19:40.7,石垣島近海,24°59.7′N,123°47.7′E,116 km,5.1,震度２
2011/07/13,13:10:52.7,宮城県沖,38°53.3′N,142°32.0′E,41 km,4.4,震度２
2011/07/13,11:02:05.6,福島県浜通り,37°13.3′N,140°54.3′E,8 km,3.4,震度２
2011/07/13,05:47:09.7,福島県沖,37°17.4′N,141°10.4′E,14 km,5.3,震度４
2011/07/13,05:36:40.3,茨城県北部,36°39.5′N,140°35.6′E,7 km,3.1,震度２
2011/07/13,05:06:33.3,宮城県沖,38°59.1′N,141°56.5′E,52 km,3.8,震度２
2011/07/13,02:54:59.3,茨城県沖,36°32.0′N,141°01.9′E,36 km,4.0,震度２
2011/07/13,00:37:23.2,宮城県沖,38°19.8′N,142°00.4′E,47 km,5.1,震度４
2011/07/12,18:40:41.3,福島県沖,37°37.1′N,142°02.9′E,25 km,4.5,震度２
2011/07/12,18:39:08.6,福島県沖,37°36.6′N,141°48.3′E,26 km,4.4,震度２
2011/07/12,17:59:58.9,宮城県沖,38°45.6′N,142°03.7′E,57 km,4.8,震度４
2011/07/12,10:35:04.9,福島県浜通り,37°06.9′N,140°50.9′E,7 km,3.2,震度２
2011/07/12,09:38:16.6,福島県浜通り,37°07.2′N,140°50.5′E,7 km,3.5,震度３
2011/07/12,09:11:51.1,福島県中通り,37°00.3′N,140°32.1′E,5 km,3.3,震度２
2011/07/12,08:09:06.5,福島県浜通り,37°05.6′N,140°50.3′E,8 km,2.8,震度２
2011/07/12,05:13:52.9,岩手県沖,39°04.3′N,142°24.3′E,35 km,4.1,震度２
2011/07/12,02:18:44.0,宮城県沖,38°21.6′N,141°39.9′E,53 km,3.7,震度２
2011/07/11,17:42:26.1,岩手県沿岸北部,39°57.0′N,141°46.9′E,14 km,3.4,震度２
2011/07/11,13:29:28.3,岩手県沖,39°20.5′N,142°03.6′E,48 km,5.1,震度４
2011/07/11,11:02:09.4,新潟県中越地方,36°59.7′N,138°41.1′E,7 km,2.1,震度２
2011/07/11,10:36:03.8,宮城県沖,38°25.4′N,142°12.1′E,35 km,4.6,震度３
2011/07/11,09:09:11.9,福島県浜通り,37°05.5′N,140°50.1′E,8 km,4.4,震度４
2011/07/11,03:04:16.7,福島県沖,37°20.6′N,141°21.2′E,49 km,3.6,震度２
2011/07/11,00:54:23.7,茨城県沖,36°11.6′N,140°59.2′E,44 km,3.8,震度２
2011/07/10,19:37:43.4,福島県沖,37°07.2′N,141°04.3′E,55 km,3.7,震度２
2011/07/10,19:28:19.0,福島県中通り,37°05.7′N,140°39.8′E,7 km,3.2,震度２
2011/07/10,13:18:11.8,茨城県沖,36°14.3′N,141°08.8′E,44 km,4.2,震度２
2011/07/10,09:57:07.3,三陸沖,38°01.9′N,143°30.4′E,34 km,7.3,震度４
2011/07/10,05:58:00.6,静岡県中部,34°54.5′N,138°14.6′E,28 km,3.8,震度２
2011/07/09,22:41:42.7,宮城県沖,38°53.0′N,141°59.1′E,49 km,3.9,震度３
2011/07/09,20:25:42.2,宮城県沖,38°42.1′N,141°47.7′E,53 km,3.3,震度２
2011/07/09,18:43:39.1,福島県浜通り,37°05.5′N,140°50.2′E,8 km,3.4,震度２
2011/07/09,11:51:42.1,福島県沖,37°18.2′N,141°13.9′E,39 km,3.7,震度２
2011/07/09,11:11:20.8,茨城県沖,36°31.8′N,140°49.9′E,18 km,3.8,震度２
2011/07/09,08:23:37.9,福島県沖,37°26.2′N,141°26.1′E,44 km,3.5,震度２
2011/07/09,06:44:45.1,福島県浜通り,37°07.4′N,140°55.4′E,9 km,3.4,震度２
2011/07/09,05:55:33.6,福島県沖,36°52.4′N,141°07.0′E,50 km,3.6,震度２
2011/07/09,05:05:04.7,茨城県北部,36°48.0′N,140°33.9′E,7 km,3.1,震度２
2011/07/08,22:19:07.5,茨城県北部,36°36.7′N,140°36.8′E,4 km,2.5,震度２
2011/07/08,22:10:47.8,岩手県沖,39°50.4′N,142°14.7′E,43 km,4.9,震度３
2011/07/08,22:08:42.5,宮城県沖,38°25.6′N,142°11.7′E,30 km,4.5,震度２
2011/07/08,13:58:37.3,千葉県東方沖,35°51.0′N,140°48.1′E,25 km,3.5,震度２
2011/07/08,11:42:56.5,宮城県沖,38°36.4′N,141°48.3′E,46 km,4.0,震度３
2011/07/08,03:35:41.8,福島県沖,37°05.8′N,141°07.7′E,55 km,5.6,震度４
2011/07/07,15:48:07.2,茨城県北部,36°42.2′N,140°38.2′E,6 km,3.5,震度２
2011/07/07,15:45:56.4,福島県会津,37°40.4′N,139°55.8′E,9 km,2.9,震度２
2011/07/07,14:10:05.3,福島県沖,37°34.9′N,142°01.8′E,29 km,4.7,震度２
2011/07/07,13:02:03.7,宮城県沖,38°01.1′N,142°18.1′E,38 km,4.7,震度２
2011/07/07,12:00:49.9,茨城県南部,36°08.0′N,139°50.1′E,50 km,3.6,震度２
2011/07/07,00:15:00.0,茨城県沖,36°22.4′N,141°47.2′E,76 km,5.9,震度３
2011/07/05,19:34:55.6,和歌山県北部,33°59.7′N,135°14.5′E,7 km,4.5,震度４
2011/07/05,19:18:43.4,和歌山県北部,33°59.4′N,135°14.0′E,7 km,5.5,震度５強
2011/07/05,16:51:59.8,茨城県北部,36°50.0′N,140°34.2′E,4 km,4.0,震度２
2011/07/05,11:00:50.1,岩手県沖,39°16.6′N,142°14.2′E,43 km,3.8,震度２
2011/07/05,06:23:19.7,長野県中部,36°11.5′N,137°58.8′E,5 km,2.6,震度２
2011/07/05,02:16:02.3,茨城県北部,36°36.8′N,140°35.2′E,3 km,2.2,震度２
2011/07/05,01:06:41.7,岩手県沖,40°09.7′N,142°22.6′E,37 km,4.5,震度２
2011/07/04,19:59:57.1,福島県中通り,36°59.3′N,140°30.4′E,6 km,4.4,震度３
2011/07/04,19:45:13.3,岩手県沖,40°06.4′N,142°41.4′E,28 km,4.5,震度２
2011/07/04,18:55:38.6,福島県沖,37°24.0′N,141°19.4′E,29 km,4.2,震度２
2011/07/04,16:52:49.5,福島県沖,37°07.8′N,141°02.4′E,26 km,3.4,震度２
2011/07/04,12:24:31.8,茨城県沖,35°57.3′N,141°14.1′E,27 km,4.2,震度２
2011/07/04,11:07:11.8,和歌山県南部,33°55.8′N,135°32.8′E,46 km,4.1,震度３
2011/07/04,05:41:05.7,宮城県沖,37°54.7′N,142°34.7′E,39 km,4.5,震度２
2011/07/04,02:29:39.7,福島県中通り,36°59.4′N,140°30.5′E,5 km,3.7,震度２
2011/07/03,18:19:20.5,福島県沖,37°25.8′N,141°16.2′E,29 km,3.7,震度３
2011/07/03,16:48:48.1,岩手県沖,39°10.1′N,142°25.3′E,33 km,4.4,震度２
2011/07/03,13:38:37.2,宮城県沖,38°52.1′N,142°26.1′E,35 km,4.1,震度２
2011/07/03,12:15:14.5,宮城県沖,38°20.9′N,142°08.0′E,45 km,3.9,震度２
2011/07/03,11:40:03.4,茨城県沖,36°11.0′N,140°50.3′E,38 km,3.7,震度２
2011/07/03,02:11:10.5,福島県会津,37°40.6′N,139°55.9′E,9 km,3.9,震度４
2011/07/02,22:18:59.8,宮城県沖,38°26.4′N,141°58.2′E,54 km,4.0,震度２
2011/07/02,11:52:25.1,長野県中部,36°11.7′N,137°58.4′E,4 km,2.3,震度２
2011/07/02,07:28:43.1,長野県中部,36°11.7′N,137°58.4′E,4 km,3.9,震度３
2011/07/01,20:03:49.8,千葉県東方沖,35°49.6′N,141°00.8′E,17 km,4.4,震度２
2011/07/01,16:31:38.0,長野県中部,36°12.9′N,137°56.5′E,4 km,2.2,震度２
2011/07/01,14:22:09.8,豊後水道,33°23.4′N,132°13.7′E,46 km,3.9,震度２
2011/07/01,13:59:20.9,長野県中部,36°12.8′N,137°56.6′E,4 km,2.1,震度２
2011/07/01,13:19:48.9,福島県沖,37°35.8′N,142°00.4′E,24 km,4.5,震度２
2011/07/01,13:03:48.1,福島県沖,37°24.3′N,141°26.7′E,20 km,3.9,震度２
2011/07/01,09:37:39.3,宮城県沖,38°44.1′N,142°21.9′E,39 km,4.3,震度２
2011/07/01,01:20:39.1,福島県沖,37°26.1′N,141°17.7′E,29 km,4.2,震度２
