地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2012/03/17,11:55:11.7,埼玉県南部,35°54.1′N,139°34.6′E,90 km,4.0,震度２
2012/03/17,08:38:58.5,千葉県東方沖,35°42.4′N,140°57.5′E,12 km,3.7,震度２
2012/03/17,08:18:16.6,千葉県東方沖,35°42.0′N,140°57.2′E,11 km,4.4,震度２
2012/03/16,10:38:56.2,千葉県東方沖,35°42.4′N,140°53.9′E,11 km,3.6,震度２
2012/03/16,10:27:50.2,千葉県東方沖,35°47.4′N,140°55.8′E,20 km,3.6,震度２
2012/03/16,06:50:04.1,紀伊水道,34°09.8′N,135°10.4′E,7 km,2.7,震度２
2012/03/16,04:20:16.5,埼玉県南部,35°52.8′N,139°35.4′E,94 km,5.3,震度３
2012/03/15,23:21:48.0,宮城県沖,38°03.7′N,141°50.2′E,47 km,4.3,震度２
2012/03/15,06:38:53.6,千葉県東方沖,35°38.5′N,141°46.4′E,57 km,5.0,震度２
2012/03/15,01:57:18.5,茨城県北部,36°42.2′N,140°35.7′E,8 km,3.7,震度３
2012/03/15,01:52:05.4,千葉県東方沖,35°45.8′N,140°55.8′E,17 km,4.1,震度２
2012/03/14,22:29:52.9,千葉県東方沖,35°47.2′N,140°53.7′E,13 km,4.3,震度３
2012/03/14,22:28:09.3,宮城県沖,38°38.2′N,141°54.6′E,48 km,3.9,震度２
2012/03/14,21:05:04.3,千葉県東方沖,35°44.8′N,140°55.9′E,15 km,6.1,震度５強
2012/03/14,19:57:39.8,三陸沖,40°42.8′N,144°57.8′E,46 km,5.5,震度２
2012/03/14,19:49:23.1,三陸沖,40°40.8′N,144°58.0′E,69 km,6.0,震度３
2012/03/14,18:08:33.0,三陸沖,40°46.5′N,145°13.6′E,64 km,6.9,震度４
2012/03/13,07:46:02.4,福島県沖,37°23.3′N,141°16.8′E,33 km,3.9,震度２
2012/03/12,22:38:48.5,茨城県北部,36°41.9′N,140°35.7′E,8 km,3.7,震度２
2012/03/12,21:32:48.4,択捉島付近,44°47.2′N,147°57.6′E,120 km,5.5,震度２
2012/03/12,07:58:08.9,熊本県熊本地方,32°55.2′N,130°51.3′E,8 km,3.9,震度４
2012/03/11,17:33:06.8,十勝地方南部,42°32.2′N,143°15.9′E,63 km,4.4,震度３
2012/03/11,09:00:21.4,千葉県東方沖,35°46.0′N,140°59.0′E,14 km,3.7,震度２
2012/03/11,01:00:43.1,茨城県沖,36°36.3′N,141°04.7′E,49 km,3.9,震度２
2012/03/11,00:40:09.7,福島県沖,37°15.1′N,141°26.8′E,46 km,4.1,震度２
2012/03/10,21:19:33.3,茨城県北部,36°43.2′N,140°37.2′E,6 km,3.4,震度２
2012/03/10,20:43:52.9,福島県会津,37°40.3′N,139°55.5′E,8 km,3.0,震度２
2012/03/10,19:08:29.2,鹿児島県大隅地方,31°37.2′N,131°04.3′E,67 km,3.6,震度２
2012/03/10,10:33:33.7,宮城県沖,38°18.3′N,141°53.4′E,46 km,4.1,震度２
2012/03/10,07:37:13.9,茨城県北部,36°42.1′N,140°36.6′E,8 km,3.3,震度２
2012/03/10,05:49:11.5,茨城県北部,36°41.9′N,140°39.0′E,5 km,3.0,震度２
2012/03/10,03:38:27.8,茨城県北部,36°45.5′N,140°36.9′E,5 km,3.5,震度２
2012/03/10,03:19:43.5,茨城県北部,36°42.2′N,140°38.4′E,5 km,3.2,震度２
2012/03/10,03:15:46.0,茨城県北部,36°41.9′N,140°38.2′E,6 km,3.7,震度３
2012/03/10,02:25:30.6,茨城県北部,36°43.0′N,140°36.7′E,7 km,5.4,震度５弱
2012/03/09,19:48:57.5,茨城県北部,36°40.4′N,140°36.9′E,7 km,3.6,震度２
2012/03/09,09:37:02.9,福島県沖,37°16.2′N,141°20.3′E,57 km,3.9,震度２
2012/03/09,01:41:34.5,宮城県沖,38°41.1′N,142°28.5′E,39 km,4.3,震度３
2012/03/09,01:18:57.9,熊本県熊本地方,33°02.0′N,130°45.2′E,12 km,3.1,震度２
2012/03/08,22:16:02.2,長野県北部,36°30.1′N,137°55.4′E,11 km,2.5,震度２
2012/03/08,12:23:28.0,宮城県沖,38°31.7′N,141°49.1′E,50 km,4.8,震度３
2012/03/08,03:50:58.3,茨城県南部,36°04.0′N,139°51.9′E,44 km,4.2,震度３
2012/03/08,00:19:31.1,新潟県中越地方,37°01.3′N,138°41.8′E,6 km,2.7,震度３
2012/03/07,15:18:08.3,沖縄本島近海,25°31.8′N,127°16.8′E,47 km,5.2,震度２
2012/03/07,14:34:06.0,岩手県沖,39°14.3′N,142°24.4′E,34 km,4.3,震度２
2012/03/07,10:12:36.4,福島県沖,37°05.1′N,141°08.3′E,52 km,3.8,震度２
2012/03/07,04:26:25.9,青森県東方沖,40°37.1′N,142°00.9′E,45 km,3.9,震度２
2012/03/06,18:50:19.6,福島県沖,37°46.4′N,141°46.5′E,50 km,4.5,震度２
2012/03/06,16:05:19.5,茨城県南部,36°14.4′N,140°06.5′E,54 km,3.7,震度２
2012/03/05,15:26:38.0,岩手県沖,40°09.1′N,142°27.4′E,32 km,4.0,震度２
2012/03/05,15:24:24.4,岩手県沖,40°09.0′N,142°30.7′E,33 km,5.1,震度３
2012/03/04,14:15:02.5,茨城県北部,36°41.1′N,140°38.2′E,7 km,3.2,震度３
2012/03/03,22:26:19.3,宮城県沖,38°55.0′N,141°55.9′E,52 km,3.9,震度２
2012/03/03,22:03:53.4,岩手県沿岸北部,40°08.8′N,141°41.9′E,59 km,3.8,震度２
2012/03/03,21:33:41.2,山梨県東部・富士五湖,35°35.9′N,139°02.4′E,25 km,2.9,震度２
2012/03/03,15:06:32.6,日高地方東部,42°14.2′N,142°54.9′E,54 km,3.9,震度２
2012/03/03,06:16:17.5,宮城県沖,38°37.0′N,141°54.6′E,48 km,3.7,震度２
2012/03/02,19:11:40.7,千葉県東方沖,35°14.5′N,141°22.0′E,34 km,5.2,震度２
2012/03/01,23:49:53.6,福島県沖,37°00.6′N,141°08.2′E,51 km,4.1,震度３
2012/03/01,23:48:51.3,熊本県熊本地方,32°43.8′N,130°44.1′E,11 km,3.4,震度２
2012/03/01,12:25:12.4,茨城県沖,36°50.2′N,141°12.1′E,38 km,4.3,震度２
2012/03/01,11:12:26.3,千葉県東方沖,35°15.8′N,141°12.4′E,37 km,4.7,震度２
2012/03/01,07:32:33.1,茨城県沖,36°26.3′N,140°37.5′E,56 km,5.3,震度５弱
